OrderID,OrderDate,Year,Region,Category,SalesAmount,Quantity,Channel,CustomerID
ORD100652,2025-09-05,2025.0,North,electronics ,4512.15,14.0,,CUST1250
ORD100653,2026-02-19,2026.0,SOUTH,Electronics,4468.23,15.0,Online,CUST1192
ORD100654,2026-04-27,2026.0,,Home & Kitchen,667.58,7.0,online,
,2026-01-30,2026.0,East,Home,3086.54,8.0,Marketplace,CUST1185
ORD100656,2024-02-07,2024.0,South,Electronics,4114.56,9.0,,CUST1087
ORD100657,2025-07-19,2025.0,north,electronics ,2961.41,5.0,Retail,CUST1116
ORD100658,2025-06-19,2025.0,North,Home & Kitchen,3091.56,15.0,Online,CUST1026
ORD100659,2026-05-24,2026.0,East,Electronics,2359.6,2.0,Marketplace,CUST1215
ORD100660,,2025.0,North,electronics ,4951.81,14.0,Online,CUST1100
ORD100661,2024-06-17,2024.0,North,Grocery,168.92,11.0,Retail,CUST1242
ORD100662,2024-09-01,2024.0,north,,410.91,15.0,Online,CUST1296
ORD100663,2024-05-07,2024.0,East,,3924.1,15.0,Online,CUST1221
ORD100664,2024-03-08,2024.0,,Grocery,3105.64,20.0,,
ORD100665,2025-01-28,2025.0,North,Fashion,3395.09,,,CUST1098
ORD100666,2024-04-20,2024.0,,,2887.4,9.0,Retail,CUST1227
ORD100667,2024-07-09,2024.0,East,electronics ,4800.72,10.0,,CUST1074
ORD100668,2024-05-30,2024.0,North,electronics ,3407.59,17.0,,CUST1216
ORD100669,2024-12-18,2024.0,,Electronics,3355.91,15.0,,CUST1296
ORD100670,2025-08-02,2025.0,South,Electronics,3956.5,8.0,Online,CUST1117
ORD100671,2025-04-22,2025.0,,Fashion,1910.76,1.0,Retail,
ORD100672,2025-01-01,2025.0,South,Home & Kitchen,3839.39,1.0,Marketplace,CUST1089
ORD100673,2024-08-12,2024.0,north,Home,156.39,4.0,Online,CUST1070
ORD100674,2025-01-23,2025.0,South,Fashion,N/A,6.0,,CUST1222
ORD100675,2025-12-29,2025.0,,Home,1922.07,20.0,online,CUST1125
ORD100676,2024-02-17,2024.0,East,,1273.5,9.0,Marketplace,CUST1299
ORD100677,2025-05-15,2025.0,SOUTH,electronics ,2567.64,17.0,Retail,CUST1237
ORD100678,2024-07-02,2024.0,SOUTH,Grocery,2926.87,19.0,Online,CUST1103
ORD100679,2025-04-07,2025.0,West,electronics ,4220.04,3.0,Marketplace,CUST1151
ORD100680,2025-03-31,2025.0,north,electronics ,2283.2,12.0,online,CUST1195
ORD100681,2024-01-26,2024.0,East,Electronics,2533.74,3.0,Retail,CUST1050
ORD100682,2024-05-01,2024.0,South,Home & Kitchen,1548.44,9.0,Marketplace,CUST1070
ORD100683,2026-05-25,2026.0,North,,4120.43,13.0,online,CUST1006
ORD100684,2025-04-28,2025.0,,Grocery,3630.51,8.0,,CUST1282
ORD100685,2026-02-14,2026.0,North,Fashion,2172.53,14.0,Marketplace,CUST1285
ORD100686,2024-01-31,2024.0,SOUTH,Electronics,3311.3,8.0,online,CUST1206
ORD100687,2026-02-20,2026.0,North,electronics ,4614.61,11.0,,CUST1293
ORD100688,2025-02-04,2025.0,north,Grocery,587.76,15.0,Retail,CUST1053
ORD100689,2025-11-22,2025.0,West,Electronics,393.98,10.0,Marketplace,CUST1268
ORD100690,2024-03-12,,East,,1985.97,5.0,,CUST1035
ORD100691,2025-02-02,2025.0,South,Fashion,3562.87,20.0,,CUST1300
ORD100692,2024-07-26,2024.0,North,Home,4131.68,8.0,,CUST1291
ORD100693,2025-05-17,2025.0,East,Home & Kitchen,2308.72,10.0,online,CUST1089
ORD100694,2025-03-01,2025.0,West,Grocery,958.05,13.0,Online,CUST1080
ORD100695,2024-10-07,2024.0,North,Home & Kitchen,4516.06,14.0,,CUST1188
ORD100696,2024-03-19,2024.0,West,Grocery,1076.49,1.0,Online,CUST1236
ORD100697,2025-01-25,2025.0,North,Electronics,3560.04,15.0,online,CUST1042
ORD100698,2025-07-15,2025.0,West,,848.76,20.0,Online,CUST1063
ORD100699,2025-07-01,2025.0,North,Home & Kitchen,2231.26,2.0,,CUST1024
ORD100700,2026-05-06,2026.0,SOUTH,Electronics,1576.21,1.0,Online,CUST1103
ORD100701,2024-09-12,2024.0,West,Electronics,1718.73,3.0,Marketplace,CUST1049
ORD100702,2026-03-27,2026.0,North,Grocery,4087.34,7.0,,CUST1277
ORD100703,2025-02-08,2025.0,East,Fashion,2040.59,13.0,Marketplace,CUST1033
ORD100704,2025-11-04,2025.0,North,Home,3849.35,4.0,,CUST1291
ORD100705,2024-06-24,2024.0,SOUTH,Home & Kitchen,4626.54,5.0,Retail,CUST1162
ORD100706,2026-05-21,,north,Grocery,3220.93,19.0,Online,CUST1063
ORD100707,2024-11-12,2024.0,North,Electronics,2518.7,13.0,Marketplace,CUST1121
ORD100708,2026-01-12,2026.0,East,Home,3235.83,17.0,online,CUST1147
,2026-02-07,2026.0,South,Home,4537.83,8.0,Marketplace,CUST1195
ORD100710,2025-06-17,,,Grocery,1002.7,5.0,Marketplace,CUST1088
ORD100711,2025-08-29,2025.0,north,Electronics,2362.02,7.0,Marketplace,CUST1127
ORD100712,2024-11-06,2024.0,East,,446.08,13.0,online,CUST1225
ORD100713,2025-03-08,2025.0,,,3821.55,3.0,Retail,CUST1078
ORD100714,2025-07-20,2025.0,West,Fashion,3049.83,5.0,online,CUST1097
,2024-01-05,2024.0,West,Grocery,4704.41,12.0,online,CUST1036
ORD100716,2025-02-22,2025.0,north,Home,2209.67,12.0,,CUST1188
ORD100717,2025-12-14,2025.0,South,Home,4611.27,1.0,Marketplace,CUST1233
ORD100718,2025-11-28,2025.0,SOUTH,,627.82,13.0,online,CUST1041
ORD100719,2025-06-14,2025.0,West,Fashion,2528.2,13.0,,CUST1210
ORD100720,2026-02-09,2026.0,SOUTH,electronics ,1754.74,7.0,online,CUST1003
ORD100721,,2024.0,SOUTH,Grocery,3289.88,6.0,Marketplace,CUST1068
ORD100722,2024-07-21,2024.0,north,,1044.66,7.0,Retail,CUST1209
ORD100723,2025-03-27,2025.0,South,Electronics,1919.76,11.0,Online,CUST1244
ORD100724,2025-05-11,2025.0,,Electronics,3956.58,7.0,,CUST1192
ORD100725,2025-09-09,2025.0,West,Grocery,3041.64,11.0,Retail,CUST1184
ORD100726,2025-11-12,2025.0,,Fashion,65.27,13.0,Marketplace,
ORD100727,2024-05-05,2024.0,,Home,3110.84,16.0,,CUST1096
ORD100728,2024-01-04,2024.0,North,Home & Kitchen,276.48,11.0,online,CUST1248
ORD100729,2025-02-13,2025.0,West,Home & Kitchen,4530.75,10.0,,CUST1073
ORD100730,2025-06-16,2025.0,North,Home,481.09,18.0,online,CUST1228
ORD100731,2024-04-28,2024.0,South,,3514.55,1.0,Marketplace,CUST1167
ORD100732,2025-01-27,2025.0,West,Home & Kitchen,721.99,16.0,Online,CUST1170
ORD100733,2024-08-17,2024.0,SOUTH,Fashion,3601.34,13.0,,CUST1223
ORD100734,2026-04-07,2026.0,North,Electronics,2981.39,4.0,,CUST1160
ORD100735,,2025.0,north,Home,4900.26,12.0,Marketplace,CUST1113
ORD100736,2024-04-19,2024.0,South,,4194.22,15.0,Marketplace,CUST1074
ORD100737,2026-02-03,2026.0,north,Fashion,4952.16,19.0,online,CUST1110
ORD100738,2025-05-21,2025.0,,Fashion,3597.99,8.0,Online,CUST1091
ORD100739,2026-05-27,2026.0,SOUTH,,156.75,14.0,online,CUST1200
ORD100740,2025-02-04,2025.0,South,Home & Kitchen,1999.17,19.0,Online,CUST1155
ORD100741,2025-04-13,2025.0,West,Fashion,1088.34,7.0,Online,CUST1294
ORD100742,2024-04-14,2024.0,West,Home & Kitchen,4633.63,16.0,Marketplace,CUST1060
ORD100743,2025-06-11,2025.0,SOUTH,Home & Kitchen,218.26,16.0,Retail,CUST1088
ORD100744,2025-10-30,2025.0,SOUTH,Home & Kitchen,2345.19,13.0,Retail,CUST1227
,2025-01-11,2025.0,SOUTH,Home & Kitchen,1163.43,19.0,online,CUST1048
ORD100746,2026-03-24,2026.0,SOUTH,Grocery,N/A,18.0,Marketplace,CUST1010
ORD100747,2025-02-07,2025.0,West,Electronics,2944.37,4.0,Marketplace,CUST1060
ORD100748,2024-07-04,,West,,243.76,6.0,Online,CUST1017
ORD100749,2024-03-27,2024.0,north,Home,4728.88,,Retail,CUST1265
ORD100750,2026-03-12,2026.0,West,Home & Kitchen,4558.38,20.0,,CUST1050
ORD100751,2025-11-09,2025.0,East,,4789.24,7.0,,CUST1065
ORD100752,2026-01-16,2026.0,West,Home & Kitchen,2030.29,9.0,online,CUST1073
ORD100753,2025-07-02,2025.0,SOUTH,Home & Kitchen,3586.5,17.0,,CUST1078
ORD100754,2024-11-19,,north,Home,666.88,18.0,online,CUST1045
ORD100755,2025-01-06,2025.0,,Home,534.84,8.0,online,CUST1063
ORD100756,2024-06-28,2024.0,,Grocery,1777.06,10.0,,CUST1050
ORD100757,2024-02-19,2024.0,East,,4841.6,20.0,online,CUST1065
,2024-09-22,2024.0,South,Home,3690.34,12.0,Marketplace,CUST1214
ORD100759,2025-12-24,2025.0,West,electronics ,4765.45,8.0,Retail,CUST1044
ORD100760,2024-11-08,2024.0,North,Electronics,4727.09,2.0,Online,CUST1283
ORD100761,,2025.0,SOUTH,electronics ,725.32,18.0,Online,CUST1097
ORD100762,2026-05-01,2026.0,SOUTH,Fashion,3707.97,17.0,,CUST1229
ORD100763,2024-06-21,2024.0,South,Home,4205.07,2.0,online,CUST1087
ORD100764,2025-01-17,2025.0,,electronics ,4296.14,16.0,Retail,CUST1001
ORD100765,2026-01-25,2026.0,SOUTH,electronics ,225.37,20.0,online,CUST1003
ORD100766,2025-09-22,2025.0,East,Home & Kitchen,1804.94,16.0,Marketplace,CUST1263
ORD100767,2024-06-06,,,Home & Kitchen,2379.96,12.0,online,CUST1274
ORD100768,2026-04-11,2026.0,West,Home,3748.1,,Marketplace,CUST1145
ORD100769,2024-02-11,2024.0,North,Home,4744.46,9.0,Online,CUST1281
ORD100770,2025-05-22,2025.0,,,2534.2,13.0,Marketplace,CUST1055
,2026-03-22,2026.0,,Home & Kitchen,3407.64,20.0,Online,CUST1148
ORD100772,2024-10-15,2024.0,South,Home & Kitchen,1284.86,9.0,Marketplace,CUST1219
ORD100773,2024-07-22,2024.0,SOUTH,electronics ,983.91,5.0,Marketplace,CUST1205
ORD100774,2024-02-09,2024.0,North,electronics ,4328.53,17.0,Retail,CUST1118
ORD100775,2024-08-15,2024.0,SOUTH,Electronics,1382.77,12.0,online,CUST1024
ORD100776,2024-07-05,2024.0,South,Fashion,4546.99,6.0,Retail,CUST1186
ORD100777,2024-12-08,,north,,1689.5,12.0,,CUST1190
ORD100778,2024-08-31,2024.0,North,Home,3029.08,7.0,Marketplace,CUST1050
ORD100779,2024-03-17,2024.0,West,,3617.81,7.0,online,CUST1129
ORD100780,2026-02-16,2026.0,East,Grocery,631.27,16.0,online,CUST1257
,2026-03-20,2026.0,South,Fashion,,7.0,online,CUST1272
ORD100782,2025-06-09,2025.0,West,electronics ,2034.2,6.0,Online,CUST1111
ORD100783,2025-08-29,2025.0,West,electronics ,2649.11,8.0,Retail,CUST1282
ORD100784,2024-05-01,2024.0,North,Home & Kitchen,4423.83,9.0,Online,CUST1127
ORD100785,2026-04-23,2026.0,SOUTH,electronics ,1656.58,18.0,Retail,CUST1209
ORD100786,2025-09-18,2025.0,North,,3665.86,9.0,Online,CUST1298
ORD100787,2024-04-18,2024.0,East,,3041.49,15.0,Marketplace,CUST1104
ORD100788,2025-08-18,2025.0,West,Home,2197.82,16.0,Online,CUST1235
ORD100789,2024-07-08,2024.0,SOUTH,Home,154.18,6.0,online,CUST1096
ORD100790,2024-03-12,2024.0,SOUTH,Grocery,2657.55,1.0,,CUST1196
ORD100791,,2024.0,North,Home,463.8,20.0,Online,CUST1004
ORD100792,2026-03-21,2026.0,SOUTH,Electronics,N/A,15.0,Marketplace,CUST1245
ORD100793,2024-06-07,2024.0,north,Electronics,,18.0,Retail,CUST1212
,2024-05-25,2024.0,West,Home,1469.89,13.0,Online,CUST1056
ORD100795,2024-08-17,2024.0,north,Fashion,4620.43,2.0,,CUST1219
ORD100796,2025-06-27,2025.0,SOUTH,Home & Kitchen,4096.93,4.0,Retail,CUST1188
ORD100797,2024-09-28,2024.0,North,,785.78,11.0,Marketplace,CUST1244
ORD100798,2026-04-14,2026.0,East,Home,4974.12,13.0,Retail,CUST1217
ORD100799,2025-05-07,2025.0,East,Home,3287.07,14.0,,CUST1273
ORD100800,2025-05-19,2025.0,north,Home & Kitchen,2910.49,8.0,Online,CUST1001
ORD100801,,2024.0,South,Electronics,1779.27,5.0,Retail,CUST1282
ORD100802,2025-03-07,2025.0,South,Electronics,3534.62,1.0,online,CUST1054
ORD100803,2025-11-09,2025.0,South,Electronics,749.32,1.0,,CUST1213
ORD100804,2024-06-02,2024.0,north,Home & Kitchen,2377.41,15.0,Online,CUST1079
ORD100805,2024-03-02,2024.0,north,Home,,15.0,,CUST1132
ORD100806,2025-08-08,2025.0,South,Fashion,2631.43,5.0,Marketplace,CUST1028
ORD100807,2024-08-12,2024.0,north,,3477.51,13.0,online,CUST1190
ORD100808,2025-10-24,2025.0,East,electronics ,1710.58,6.0,,CUST1108
,2025-09-03,2025.0,South,Home & Kitchen,1239.66,19.0,,CUST1247
ORD100810,2024-02-16,2024.0,East,,2020.78,13.0,Retail,CUST1049
ORD100811,2024-12-05,2024.0,,,2956.52,19.0,Online,CUST1077
ORD100812,2025-11-29,2025.0,SOUTH,Home,4047.01,6.0,,CUST1267
ORD100813,2026-02-26,2026.0,East,electronics ,2182.96,13.0,Marketplace,CUST1038
ORD100814,2024-06-05,2024.0,North,Home,1582.23,3.0,online,CUST1160
ORD100815,2024-06-22,2024.0,East,Fashion,936.97,9.0,online,CUST1226
ORD100816,2025-10-27,2025.0,West,Electronics,1468.79,20.0,Marketplace,CUST1262
ORD100817,2026-05-15,2026.0,West,electronics ,4393.17,2.0,,CUST1029
ORD100818,2026-01-28,2026.0,South,,1910.32,3.0,Marketplace,CUST1236
ORD100819,2025-11-16,2025.0,,Grocery,942.35,13.0,online,CUST1168
ORD100820,2024-03-07,2024.0,SOUTH,Home & Kitchen,1427.96,,Marketplace,CUST1074
ORD100821,2025-10-17,2025.0,,Grocery,4052.24,16.0,Marketplace,CUST1011
ORD100822,2026-02-15,2026.0,North,Home,2055.09,15.0,online,CUST1132
ORD100823,2024-07-07,2024.0,East,,1033.1,16.0,online,CUST1082
ORD100824,2025-12-14,2025.0,,Electronics,N/A,19.0,,CUST1162
ORD100825,2024-01-15,2024.0,,Fashion,4851.38,17.0,Online,CUST1064
ORD100826,2025-10-11,2025.0,South,Home & Kitchen,2129.87,6.0,,CUST1178
ORD100827,2024-08-02,2024.0,North,Fashion,130.15,17.0,Online,CUST1233
ORD100828,2025-02-27,2025.0,north,,4635.43,12.0,Marketplace,CUST1083
ORD100829,2025-07-09,2025.0,SOUTH,Grocery,3525.36,4.0,Online,CUST1053
ORD100830,2024-04-01,2024.0,West,Home & Kitchen,4639.78,15.0,,CUST1016
ORD100831,2025-11-14,2025.0,West,electronics ,1018.02,4.0,Retail,CUST1237
ORD100832,2025-02-26,2025.0,West,Electronics,3921.87,9.0,Retail,CUST1212
ORD100833,2025-11-20,2025.0,North,Electronics,1903.31,20.0,Retail,CUST1292
ORD100834,2025-03-16,2025.0,SOUTH,Grocery,4016.59,5.0,online,CUST1088
ORD100835,2025-02-16,2025.0,North,Home & Kitchen,2546.07,13.0,Retail,CUST1081
ORD100836,2024-11-26,2024.0,SOUTH,,187.7,3.0,,CUST1066
ORD100837,2025-04-09,2025.0,SOUTH,Home,2700.32,13.0,Retail,CUST1140
ORD100838,2024-03-25,2024.0,north,,2322.68,4.0,Marketplace,CUST1092
ORD100839,2024-04-05,2024.0,South,Grocery,3987.44,16.0,Online,CUST1214
ORD100840,2025-01-19,2025.0,South,Home,4523.01,20.0,Online,CUST1175
ORD100841,2024-12-21,2024.0,South,electronics ,4636.59,1.0,,
ORD100842,2025-06-08,2025.0,South,Electronics,1137.82,5.0,Retail,CUST1102
ORD100843,2024-04-04,2024.0,SOUTH,,2587.65,7.0,Retail,CUST1143
ORD100844,2025-02-06,2025.0,South,,3624.2,15.0,online,CUST1139
ORD100845,2026-04-15,2026.0,South,electronics ,4494.58,15.0,Marketplace,CUST1261
ORD100846,2024-09-16,2024.0,SOUTH,electronics ,198.2,11.0,online,CUST1183
ORD100847,2024-09-08,2024.0,,Fashion,1627.02,,Retail,CUST1290
ORD100848,2026-03-25,2026.0,East,electronics ,1126.44,20.0,Online,CUST1215
ORD100849,2025-11-29,2025.0,South,Electronics,2518.32,14.0,Online,CUST1087
ORD100850,2025-09-07,2025.0,East,Electronics,4287.71,15.0,Retail,CUST1206
ORD100851,2024-02-07,2024.0,SOUTH,Electronics,520.84,10.0,Retail,CUST1177
ORD100852,2025-02-13,2025.0,North,Grocery,4920.64,4.0,Retail,CUST1052
ORD100853,2024-01-30,2024.0,East,,2206.63,7.0,Retail,CUST1275
ORD100854,2024-01-06,2024.0,,Electronics,4738.37,11.0,,CUST1194
ORD100855,2024-10-03,2024.0,North,Home,782.61,14.0,online,CUST1267
ORD100856,2025-06-24,2025.0,East,Fashion,2439.4,10.0,Online,CUST1124
ORD100857,2025-11-06,2025.0,North,Grocery,114.98,13.0,Marketplace,CUST1174
ORD100858,2024-08-01,2024.0,East,,3557.14,17.0,Online,CUST1112
ORD100859,2025-01-07,2025.0,South,,389.76,10.0,,CUST1075
ORD100860,2025-04-17,2025.0,West,Home,2407.39,12.0,Retail,CUST1281
ORD100861,2024-03-27,2024.0,West,electronics ,2234.64,2.0,online,CUST1216
ORD100862,2024-07-17,2024.0,north,electronics ,2196.15,8.0,Online,CUST1027
ORD100863,2024-02-06,2024.0,East,Home,3512.59,13.0,Online,CUST1137
ORD100864,2025-05-22,2025.0,East,Home & Kitchen,3682.72,17.0,,CUST1156
ORD100865,2026-05-23,2026.0,North,Home,4504.35,1.0,online,CUST1010
ORD100866,2024-06-30,2024.0,,,,16.0,,
ORD100867,2024-09-10,,SOUTH,Fashion,2650.08,5.0,Online,CUST1171
ORD100868,2025-04-08,2025.0,SOUTH,Grocery,2320.82,10.0,Retail,CUST1247
ORD100869,2024-04-25,2024.0,South,Grocery,3313.87,16.0,Online,CUST1220
ORD100870,2025-01-03,2025.0,West,Home & Kitchen,1405.92,18.0,online,CUST1269
ORD100871,2024-06-28,2024.0,West,electronics ,4970.02,2.0,,CUST1175
ORD100872,2026-05-04,2026.0,,,595.44,,Marketplace,CUST1076
ORD100873,2025-06-19,2025.0,East,Grocery,4008.94,,Online,CUST1063
ORD100874,,2024.0,,Electronics,,10.0,,CUST1287
ORD100875,2024-06-07,2024.0,SOUTH,Home,4595.39,2.0,online,CUST1127
ORD100876,2026-04-11,2026.0,North,Fashion,3005.34,14.0,Retail,CUST1071
ORD100877,2025-11-30,2025.0,South,Fashion,1521.8,15.0,,CUST1223
ORD100878,2024-04-08,2024.0,SOUTH,Home & Kitchen,1803.26,14.0,online,
,2025-07-26,2025.0,South,electronics ,3943.83,12.0,Marketplace,CUST1289
ORD100880,2024-10-27,2024.0,SOUTH,Electronics,3826.83,2.0,Online,CUST1054
ORD100881,2024-12-07,2024.0,SOUTH,Fashion,651.14,17.0,Online,CUST1264
ORD100882,2024-05-27,2024.0,SOUTH,Home & Kitchen,1539.42,1.0,online,CUST1102
ORD100883,2024-04-27,2024.0,north,Electronics,562.85,,,CUST1028
ORD100884,2024-05-04,2024.0,South,,1338.34,15.0,,CUST1074
,2025-10-13,2025.0,South,Home,3513.16,16.0,Retail,CUST1051
ORD100886,2025-08-25,2025.0,SOUTH,,2113.64,1.0,Retail,CUST1288
,2025-02-02,2025.0,SOUTH,electronics ,4545.14,5.0,online,CUST1234
,2024-10-10,2024.0,,electronics ,4517.63,17.0,Online,CUST1077
ORD100889,2024-12-26,2024.0,,,N/A,13.0,Online,CUST1247
ORD100890,2025-01-20,2025.0,SOUTH,electronics ,2650.9,11.0,,CUST1178
ORD100891,2025-08-21,2025.0,,Home & Kitchen,527.88,16.0,Retail,CUST1121
ORD100892,2024-04-17,2024.0,,Grocery,356.54,2.0,Online,CUST1191
ORD100893,2025-09-13,2025.0,North,Home & Kitchen,709.42,18.0,Marketplace,CUST1251
ORD100894,2025-03-24,2025.0,West,,3960.52,1.0,Online,CUST1071
ORD100895,2024-01-06,2024.0,North,Fashion,3663.39,17.0,online,CUST1106
ORD100896,2025-08-07,2025.0,north,,382.42,13.0,Online,CUST1065
ORD100897,2026-03-12,2026.0,North,electronics ,161.59,10.0,Retail,CUST1183
ORD100898,2024-03-10,2024.0,north,electronics ,2612.91,10.0,online,CUST1279
ORD100899,2025-12-15,2025.0,East,Home & Kitchen,,9.0,Marketplace,CUST1030
ORD100900,2024-05-22,2024.0,,Home & Kitchen,358.53,19.0,,CUST1018
ORD100901,2024-12-20,2024.0,north,Electronics,2419.92,2.0,Online,CUST1259
ORD100902,2024-08-18,2024.0,,Home,,7.0,,CUST1194
ORD100903,,2025.0,West,,669.93,18.0,Marketplace,CUST1060
ORD100904,2025-09-22,2025.0,West,Electronics,505.35,,online,CUST1274
ORD100905,2025-08-04,2025.0,South,,N/A,10.0,Online,CUST1125
ORD100906,2024-10-26,2024.0,SOUTH,Electronics,4694.93,12.0,Marketplace,CUST1154
ORD100907,2025-01-10,2025.0,north,Fashion,N/A,12.0,online,CUST1248
ORD100908,2024-10-13,2024.0,north,Home,2787.18,5.0,Online,CUST1225
ORD100909,2025-10-27,,,Electronics,2961.79,3.0,Online,CUST1196
,2025-05-22,2025.0,South,Home,3316.63,10.0,Online,CUST1178
ORD100911,2024-01-27,2024.0,,Fashion,2975.25,11.0,,CUST1218
ORD100912,2026-03-12,2026.0,North,electronics ,3620.42,18.0,online,CUST1290
ORD100913,2026-02-26,2026.0,SOUTH,Home,125.16,9.0,Online,CUST1277
ORD100914,2024-10-29,2024.0,East,Fashion,3923.01,20.0,Online,CUST1291
ORD100915,2025-11-07,2025.0,West,Electronics,2358.88,16.0,,CUST1029
ORD100916,2025-08-16,2025.0,East,Electronics,1327.13,9.0,online,CUST1089
ORD100917,2024-05-30,2024.0,SOUTH,Electronics,2558.26,11.0,Online,CUST1116
ORD100918,2024-03-03,2024.0,North,Home & Kitchen,4254.57,2.0,,CUST1055
ORD100919,2024-03-20,2024.0,South,Fashion,4154.23,3.0,online,CUST1073
ORD100920,2024-01-26,2024.0,West,Home & Kitchen,4715.27,1.0,Marketplace,CUST1148
ORD100921,2024-06-02,2024.0,,Fashion,3915.33,19.0,Retail,CUST1193
ORD100922,2026-04-30,2026.0,,Home & Kitchen,432.69,8.0,,CUST1294
ORD100923,2025-10-07,2025.0,,electronics ,3055.15,17.0,online,CUST1099
ORD100924,2026-05-06,2026.0,,,1192.91,4.0,Marketplace,CUST1209
ORD100925,2025-01-05,2025.0,East,Home & Kitchen,1190.23,8.0,,CUST1064
ORD100926,2025-07-04,2025.0,SOUTH,Home,3989.49,4.0,Online,CUST1258
ORD100927,2024-05-31,2024.0,South,Grocery,,9.0,,CUST1240
ORD100928,2026-01-30,2026.0,North,Home & Kitchen,411.42,17.0,online,CUST1181
ORD100929,2024-05-10,2024.0,North,Fashion,4496.85,20.0,Online,CUST1023
ORD100930,2024-03-16,2024.0,West,Home & Kitchen,4182.28,16.0,Marketplace,CUST1260
ORD100931,,2024.0,SOUTH,Home & Kitchen,1636.16,19.0,Retail,CUST1049
ORD100932,2024-08-25,2024.0,north,electronics ,4643.82,13.0,Retail,CUST1073
ORD100933,2024-02-12,2024.0,South,Grocery,2896.93,4.0,Retail,CUST1060
ORD100934,2024-10-21,2024.0,East,Fashion,3779.67,9.0,Marketplace,CUST1282
ORD100935,2026-05-08,2026.0,North,electronics ,1015.91,1.0,Retail,CUST1292
ORD100936,2025-03-12,2025.0,East,Electronics,4599.96,14.0,online,CUST1070
ORD100937,2024-10-12,2024.0,North,Home & Kitchen,3650.44,17.0,Retail,CUST1262
ORD100938,2025-11-19,2025.0,North,Grocery,N/A,7.0,,CUST1018
ORD100939,2025-10-11,2025.0,,Home,1363.17,6.0,online,CUST1101
ORD100940,2025-10-12,2025.0,SOUTH,Home,,18.0,,CUST1091
ORD100941,2024-02-09,2024.0,north,Home,2446.95,6.0,Retail,CUST1149
ORD100942,2025-11-15,2025.0,East,electronics ,527.84,10.0,online,CUST1166
ORD100943,2024-09-10,2024.0,East,Home & Kitchen,3499.99,16.0,online,CUST1120
ORD100944,2024-01-30,2024.0,,Grocery,N/A,11.0,online,CUST1226
ORD100945,2025-03-11,2025.0,SOUTH,Home,4101.7,14.0,Marketplace,CUST1085
ORD100946,2025-07-02,2025.0,north,electronics ,3044.56,,Online,CUST1046
ORD100947,2026-03-10,2026.0,north,Electronics,2617.31,7.0,Marketplace,CUST1202
ORD100948,2026-05-30,2026.0,East,Fashion,2787.11,1.0,Online,CUST1269
ORD100949,2024-04-14,2024.0,East,Fashion,,8.0,Online,CUST1063
ORD100950,2026-04-12,2026.0,SOUTH,Fashion,428.81,14.0,Online,
ORD100951,2026-04-30,2026.0,north,,4165.78,11.0,online,CUST1011
ORD100952,2024-11-05,2024.0,SOUTH,electronics ,1491.63,14.0,,CUST1145
ORD100953,2025-12-20,,West,Home & Kitchen,1895.05,4.0,online,CUST1012
ORD100954,2025-02-10,2025.0,North,Home & Kitchen,761.67,3.0,Online,CUST1106
ORD100955,2025-05-16,2025.0,,Grocery,4206.27,2.0,online,CUST1159
ORD100956,2026-01-28,2026.0,north,electronics ,77.58,18.0,online,CUST1160
ORD100957,2025-10-29,2025.0,north,,3678.69,14.0,Online,CUST1006
ORD100958,2024-06-14,2024.0,,Electronics,,6.0,,CUST1280
ORD100959,2025-03-04,2025.0,East,Home & Kitchen,3399.58,20.0,Retail,CUST1084
ORD100960,2024-05-24,2024.0,SOUTH,Fashion,1293.63,11.0,Marketplace,CUST1242
ORD100961,2024-01-11,2024.0,North,Fashion,1036.37,15.0,Retail,CUST1239
ORD100962,2025-08-31,2025.0,South,Fashion,4643.0,14.0,,CUST1188
ORD100963,2025-10-01,2025.0,SOUTH,Home & Kitchen,2983.56,7.0,Retail,CUST1288
ORD100964,2024-04-14,2024.0,West,Fashion,N/A,20.0,online,CUST1001
ORD100965,2026-03-13,2026.0,north,Home,2403.55,,Online,CUST1026
ORD100966,2024-05-20,2024.0,East,Fashion,630.62,13.0,online,CUST1181
ORD100967,2024-11-15,2024.0,north,,872.28,9.0,Marketplace,CUST1286
ORD100968,2025-03-28,2025.0,north,Grocery,931.16,15.0,Retail,CUST1109
ORD100969,2025-09-23,2025.0,West,Fashion,3750.76,,online,CUST1099
ORD100970,2024-01-06,2024.0,East,electronics ,3053.53,,Retail,CUST1203
ORD100971,2024-02-14,2024.0,North,electronics ,4322.77,20.0,online,CUST1242
ORD100972,2026-02-06,2026.0,North,Fashion,,5.0,Marketplace,CUST1067
ORD100973,2024-03-25,2024.0,SOUTH,Home & Kitchen,532.5,7.0,,CUST1170
ORD100974,2026-05-07,2026.0,South,electronics ,1862.97,,online,CUST1031
ORD100975,2024-03-07,2024.0,East,Electronics,270.32,17.0,online,CUST1001
ORD100976,2024-11-14,2024.0,north,,2852.64,4.0,Online,CUST1044
ORD100977,2024-07-09,,South,,,15.0,Online,CUST1126
ORD100978,2024-11-11,2024.0,South,Home & Kitchen,707.04,10.0,Marketplace,CUST1289
ORD100979,2024-11-19,2024.0,South,Home,1333.8,3.0,online,CUST1186
ORD100980,2024-12-23,2024.0,SOUTH,,4750.84,5.0,,CUST1222
ORD100981,2024-12-21,2024.0,East,Home & Kitchen,2780.48,9.0,Online,CUST1107
